98 1 -27
98 1 -26
98 1 -27
99 1 -27
99 1 -27
99 0 -27
99 0 -28
100 0 -27
100 0 -28
102 0 -41
102 0 -28
101 0 -28
101 0 -28
100 0 -27
100 0 -28
98 0 -28
98 0 -28
98 0 -28
98 0 -29
97 0 -28
97 0 -30
96 0 -30
96 0 -30
97 0 -30
97 0 -30
94 0 -31
94 0 -31
96 0 -31
96 0 -33
96 0 -32
96 0 -33
94 0 -33
94 0 -33
95 0 -34
95 0 -35
94 0 -34
94 0 -34
95 0 -36
95 0 -38
95 0 -37
95 0 -39
94 0 -39
94 0 -41
95 0 -43
95 0 -42
94 0 -45
94 0 -44
93 0 -47
93 0 -50
94 0 -55
94 0 -57
94 0 -62
94 0 -72
95 0 -75
95 0 -87
95 0 -103
95 0 -115
95 0 -136
95 0 -162
95 0 -193
95 0 -209
95 0 -194
95 0 -301
96 0 -239
96 0 -221
95 0 -219
95 0 -220
95 0 -217
95 0 -230
96 0 -218
96 0 -192
96 0 -181
96 0 -206
95 0 -212
95 0 -215
93 0 -206
93 0 -190
94 0 -195
94 0 -176
95 0 -172
95 0 -189
94 0 -174
94 0 -165
96 0 -162
96 0 -177
94 0 -171
94 0 -182
95 0 -188
95 0 -201
95 0 -164
95 0 -198
95 0 -172
95 0 -181
95 0 -176
95 0 -166
94 0 -179
94 0 -171
95 0 -157
95 0 -182
94 0 -169
94 0 -188
94 0 -181
94 0 -191
95 0 -188
95 0 -176
94 0 -167
94 0 -174
95 0 -168
95 0 -163
95 0 -168
95 0 -167
94 0 -172
94 0 -166
95 0 -168
95 0 -174
95 0 -164
95 0 -198
98 0 -173
98 0 -167
99 0 -169
99 0 -161
96 0 -168
96 0 -172
97 0 -157
97 0 -157
96 0 -150
96 0 -155
95 0 -150
95 0 -139
94 0 -151
94 0 -146
95 0 -150
95 0 -155
96 0 -151
96 0 -154
94 0 -158
94 0 -161
95 0 -161
95 0 -172
94 0 -174
94 0 -167
96 0 -164
96 0 -155
100 0 -161
100 0 -152
101 0 -155
101 0 -164
109 1 -164
109 1 -157
108 1 -169
108 1 -170
101 1 -176
101 1 -166
96 1 -177
96 1 -171
94 1 -167
94 1 -165
97 1 -162
97 1 -169
96 1 -187
96 1 -194
95 1 -168
95 1 -143
98 1 -125
98 1 -100
96 1 -91
96 1 -67
96 1 -56
96 1 -48
97 1 -47
97 1 -41
95 1 -38
95 1 -37
96 1 -36
96 1 -35
95 1 -33
95 1 -32
97 1 -31
97 1 -31
97 1 -31
97 1 -30
96 1 -30
96 1 -29
97 1 -28
97 1 -29
98 1 -28
98 1 -28
99 1 -28
99 1 -28
99 0 -28
99 0 -27
100 0 -27
100 0 -26
102 0 -27
102 0 -27
98 0 -28
98 0 -28
100 0 -28
100 0 -28
99 0 -29
99 0 -29
99 0 -29
99 0 -30
100 0 -30
100 0 -30
99 0 -30
99 0 -31
99 0 -31
99 0 -31
98 0 -32
98 0 -33
98 0 -33
98 0 -34
97 0 -34
97 0 -36
95 0 -35
95 0 -36
96 0 -37
96 0 -38
95 0 -39
95 0 -41
95 0 -42
95 0 -43
96 0 -44
96 0 -45
95 0 -47
95 0 -49
96 0 -52
96 0 -52
95 0 -64
95 0 -64
92 0 -71
92 0 -85
94 0 -95
94 0 -111
93 0 -134
93 0 -149
96 0 -157
96 0 -171
96 0 -217
96 0 -186
95 0 -224
95 0 -214
96 0 -225
96 0 -214
95 0 -213
95 0 -175
95 0 -189
95 0 -183
94 0 -192
94 0 -176
96 0 -171
96 0 -182
97 0 -188
97 0 -167
95 0 -191
95 0 -184
97 0 -169
97 0 -164
95 0 -165
95 0 -164
94 0 -208
94 0 -181
96 0 -167
96 0 -180
94 0 -173
94 0 -156
96 0 -139
96 0 -174
96 0 -182
96 0 -190
95 0 -182
95 0 -171
95 0 -159
95 0 -168
95 0 -172
95 0 -161
95 0 -163
95 0 -169
94 0 -191
94 0 -194
95 0 -183
95 0 -169
97 0 -173
97 0 -168
95 0 -178
95 0 -176
97 0 -176
97 0 -175
96 0 -159
96 0 -163
92 0 -163
92 0 -145
95 0 -153
95 0 -154
95 0 -141
95 0 -149
96 0 -137
96 0 -142
97 0 -142
97 0 -140
96 0 -157
96 0 -150
98 0 -152
98 0 -163
98 0 -153
98 0 -158
98 0 -153
98 0 -153
95 0 -145
95 0 -139
95 0 -147
95 0 -144
95 0 -154
95 0 -153
95 0 -152
95 0 -152
95 0 -147
95 0 -147
96 0 -148
96 0 -150
95 0 -149
95 0 -159
95 0 -146
95 0 -149
98 0 -144
98 0 -161
102 0 -158
102 0 -151
108 1 -143
108 1 -136
108 1 -138
108 1 -141
101 1 -135
101 1 -146
97 1 -153
97 1 -178
94 1 -159
94 1 -174

